268 Thu Sep 25 11:52:31 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
291 Sat Oct 18 15:54:25 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
291 Sat Oct 18 15:54:25 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
291 Sat Oct 18 15:54:25 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
291 Sat Oct 18 15:54:25 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 15:54:25 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 priority 50 Open:Active - 10 - 1 13 0 13 0
291 Sat Oct 18 15:54:26 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 genepattern 40 Open:Active - - - - 26 9 17 0
291 Sat Oct 18 15:54:26 EDT 2014 gsa 35 Open:Active - - - - 3216 2390 768 58
291 Sat Oct 18 15:54:26 EDT 2014 neurolab 35 Open:Active - - - - 8 0 8 0
291 Sat Oct 18 15:54:26 EDT 2014 regevlab 35 Open:Active - 80 - - 230 68 162 0
291 Sat Oct 18 15:54:26 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 hour 30 Open:Active - 500 - - 23580 23136 435 9
291 Sat Oct 18 15:54:26 EDT 2014 week 30 Open:Active - 300 - - 65803 64900 901 2
291 Sat Oct 18 15:54:26 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
291 Sat Oct 18 15:54:26 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
291 Sat Oct 18 15:54:26 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1471 964 507 0
291 Sat Oct 18 15:54:26 EDT 2014 bweek 20 Open:Active - 40 - - 195 195 0 0
291 Sat Oct 18 15:54:26 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 interactive 10 Open:Active - 3 - - 114 1 113 0
291 Sat Oct 18 15:54:26 EDT 2014 forever 10 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 15:54:26 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
291 Sat Oct 18 19:48:33 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 priority 50 Open:Active - 10 - 1 12 0 12 0
291 Sat Oct 18 19:48:33 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 genepattern 40 Open:Active - - - - 21 9 12 0
291 Sat Oct 18 19:48:33 EDT 2014 gsa 35 Open:Active - - - - 2189 1362 769 58
291 Sat Oct 18 19:48:33 EDT 2014 neurolab 35 Open:Active - - - - 4 0 4 0
291 Sat Oct 18 19:48:33 EDT 2014 regevlab 35 Open:Active - 80 - - 760 590 170 0
291 Sat Oct 18 19:48:33 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 hour 30 Open:Active - 500 - - 21559 21099 451 9
291 Sat Oct 18 19:48:33 EDT 2014 week 30 Open:Active - 300 - - 64371 63542 827 2
291 Sat Oct 18 19:48:33 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
291 Sat Oct 18 19:48:33 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
291 Sat Oct 18 19:48:34 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
291 Sat Oct 18 19:48:34 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1197 699 498 0
291 Sat Oct 18 19:48:34 EDT 2014 bweek 20 Open:Active - 40 - - 195 195 0 0
291 Sat Oct 18 19:48:34 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 19:48:34 EDT 2014 interactive 10 Open:Active - 3 - - 109 1 108 0
291 Sat Oct 18 19:48:34 EDT 2014 forever 10 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 19:48:34 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
291 Sat Oct 18 19:48:38 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 priority 50 Open:Active - 10 - 1 12 0 12 0
291 Sat Oct 18 19:48:38 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 genepattern 40 Open:Active - - - - 21 9 12 0
291 Sat Oct 18 19:48:38 EDT 2014 gsa 35 Open:Active - - - - 2189 1362 769 58
291 Sat Oct 18 19:48:38 EDT 2014 neurolab 35 Open:Active - - - - 4 0 4 0
291 Sat Oct 18 19:48:38 EDT 2014 regevlab 35 Open:Active - 80 - - 760 590 170 0
291 Sat Oct 18 19:48:38 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 hour 30 Open:Active - 500 - - 21556 21094 453 9
291 Sat Oct 18 19:48:38 EDT 2014 week 30 Open:Active - 300 - - 64370 63539 829 2
291 Sat Oct 18 19:48:38 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
291 Sat Oct 18 19:48:38 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
291 Sat Oct 18 19:48:39 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
291 Sat Oct 18 19:48:39 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1197 698 499 0
291 Sat Oct 18 19:48:39 EDT 2014 bweek 20 Open:Active - 40 - - 195 195 0 0
291 Sat Oct 18 19:48:39 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 19:48:39 EDT 2014 interactive 10 Open:Active - 3 - - 110 1 109 0
291 Sat Oct 18 19:48:39 EDT 2014 forever 10 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 19:48:39 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
291 Sat Oct 18 20:00:28 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 priority 50 Open:Active - 10 - 1 13 0 13 0
291 Sat Oct 18 20:00:28 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 genepattern 40 Open:Active - - - - 22 9 13 0
291 Sat Oct 18 20:00:28 EDT 2014 gsa 35 Open:Active - - - - 2119 1293 768 58
291 Sat Oct 18 20:00:28 EDT 2014 neurolab 35 Open:Active - - - - 4 0 4 0
291 Sat Oct 18 20:00:28 EDT 2014 regevlab 35 Open:Active - 80 - - 688 512 176 0
291 Sat Oct 18 20:00:28 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 hour 30 Open:Active - 500 - - 21362 20938 415 9
291 Sat Oct 18 20:00:28 EDT 2014 week 30 Open:Active - 300 - - 64469 63567 900 2
291 Sat Oct 18 20:00:28 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 flower 30 Open:Active - 10 - - 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
291 Sat Oct 18 20:00:28 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
291 Sat Oct 18 20:00:28 EDT 2014 compbio-week 25 Open:Active - 1040 - - 1193 694 499 0
291 Sat Oct 18 20:00:28 EDT 2014 bweek 20 Open:Active - 40 - - 195 195 0 0
291 Sat Oct 18 20:00:28 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 interactive 10 Open:Active - 3 - - 111 1 110 0
291 Sat Oct 18 20:00:28 EDT 2014 forever 10 Open:Active - - - - 0 0 0 0
291 Sat Oct 18 20:00:28 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
292 Sun Oct 19 18:48:13 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
292 Sun Oct 19 18:48:13 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
292 Sun Oct 19 18:48:13 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
292 Sun Oct 19 18:48:13 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 18:48:13 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
292 Sun Oct 19 18:48:13 EDT 2014 priority 50 Open:Active - 10 - 1 43 27 16 0
292 Sun Oct 19 18:48:13 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 18:48:13 EDT 2014 genepattern 40 Open:Active - - - - 18 9 9 0
292 Sun Oct 19 18:48:13 EDT 2014 gsa 35 Open:Active - - - - 880 116 706 58
292 Sun Oct 19 18:48:13 EDT 2014 neurolab 35 Open:Active - - - - 100 20 80 0
292 Sun Oct 19 18:48:13 EDT 2014 regevlab 35 Open:Active - 80 - - 179 2 177 0
292 Sun Oct 19 18:48:13 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 18:48:13 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 18:48:14 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
292 Sun Oct 19 18:48:14 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
292 Sun Oct 19 18:48:14 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
292 Sun Oct 19 18:48:14 EDT 2014 hour 30 Open:Active - 500 - - 196 74 113 9
292 Sun Oct 19 18:48:14 EDT 2014 week 30 Open:Active - 300 - - 53312 52354 956 2
292 Sun Oct 19 18:48:14 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
292 Sun Oct 19 18:48:14 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
292 Sun Oct 19 18:48:14 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
292 Sun Oct 19 18:48:14 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
292 Sun Oct 19 18:48:14 EDT 2014 compbio-week 25 Open:Active - 1040 - - 825 405 420 0
292 Sun Oct 19 18:48:14 EDT 2014 bweek 20 Open:Active - 40 - - 200 195 5 0
292 Sun Oct 19 18:48:14 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 18:48:14 EDT 2014 interactive 10 Open:Active - 3 - - 80 1 79 0
292 Sun Oct 19 18:48:14 EDT 2014 forever 10 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 18:48:14 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
292 Sun Oct 19 21:17:46 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 priority 50 Open:Active - 10 - 1 40 22 18 0
292 Sun Oct 19 21:17:46 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 genepattern 40 Open:Active - - - - 18 9 9 0
292 Sun Oct 19 21:17:46 EDT 2014 gsa 35 Open:Active - - - - 661 1 602 58
292 Sun Oct 19 21:17:46 EDT 2014 neurolab 35 Open:Active - - - - 100 20 80 0
292 Sun Oct 19 21:17:46 EDT 2014 regevlab 35 Open:Active - 80 - - 133 2 131 0
292 Sun Oct 19 21:17:46 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 hour 30 Open:Active - 500 - - 722 210 502 10
292 Sun Oct 19 21:17:46 EDT 2014 week 30 Open:Active - 300 - - 51959 51017 940 2
292 Sun Oct 19 21:17:46 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
292 Sun Oct 19 21:17:46 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
292 Sun Oct 19 21:17:46 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
292 Sun Oct 19 21:17:46 EDT 2014 compbio-week 25 Open:Active - 1040 - - 650 266 384 0
292 Sun Oct 19 21:17:46 EDT 2014 bweek 20 Open:Active - 40 - - 200 195 4 1
292 Sun Oct 19 21:17:46 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 interactive 10 Open:Active - 3 - - 90 2 88 0
292 Sun Oct 19 21:17:46 EDT 2014 forever 10 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 21:17:46 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
292 Sun Oct 19 21:17:57 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 priority 50 Open:Active - 10 - 1 40 22 18 0
292 Sun Oct 19 21:17:57 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 genepattern 40 Open:Active - - - - 18 9 9 0
292 Sun Oct 19 21:17:57 EDT 2014 gsa 35 Open:Active - - - - 661 1 602 58
292 Sun Oct 19 21:17:57 EDT 2014 neurolab 35 Open:Active - - - - 100 20 80 0
292 Sun Oct 19 21:17:57 EDT 2014 regevlab 35 Open:Active - 80 - - 133 2 131 0
292 Sun Oct 19 21:17:57 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
292 Sun Oct 19 21:17:57 EDT 2014 hour 30 Open:Active - 500 - - 716 204 502 10
292 Sun Oct 19 21:17:57 EDT 2014 week 30 Open:Active - 300 - - 51959 51017 940 2
292 Sun Oct 19 21:17:57 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
292 Sun Oct 19 21:17:58 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
292 Sun Oct 19 21:17:58 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
292 Sun Oct 19 21:17:58 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
292 Sun Oct 19 21:17:58 EDT 2014 compbio-week 25 Open:Active - 1040 - - 640 251 389 0
292 Sun Oct 19 21:17:58 EDT 2014 bweek 20 Open:Active - 40 - - 200 195 4 1
292 Sun Oct 19 21:17:58 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 21:17:58 EDT 2014 interactive 10 Open:Active - 3 - - 90 2 88 0
292 Sun Oct 19 21:17:58 EDT 2014 forever 10 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 21:17:58 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
292 Sun Oct 19 21:18:02 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 priority 50 Open:Active - 10 - 1 40 22 18 0
292 Sun Oct 19 21:18:02 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 genepattern 40 Open:Active - - - - 18 9 9 0
292 Sun Oct 19 21:18:02 EDT 2014 gsa 35 Open:Active - - - - 659 1 600 58
292 Sun Oct 19 21:18:02 EDT 2014 neurolab 35 Open:Active - - - - 100 20 80 0
292 Sun Oct 19 21:18:02 EDT 2014 regevlab 35 Open:Active - 80 - - 133 2 131 0
292 Sun Oct 19 21:18:02 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
292 Sun Oct 19 21:18:02 EDT 2014 hour 30 Open:Active - 500 - - 715 200 505 10
292 Sun Oct 19 21:18:02 EDT 2014 week 30 Open:Active - 300 - - 51958 51017 939 2
292 Sun Oct 19 21:18:02 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
292 Sun Oct 19 21:18:03 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
292 Sun Oct 19 21:18:03 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
292 Sun Oct 19 21:18:03 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
292 Sun Oct 19 21:18:03 EDT 2014 compbio-week 25 Open:Active - 1040 - - 634 242 392 0
292 Sun Oct 19 21:18:03 EDT 2014 bweek 20 Open:Active - 40 - - 200 195 4 1
292 Sun Oct 19 21:18:03 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
292 Sun Oct 19 21:18:03 EDT 2014 interactive 10 Open:Active - 3 - - 91 2 89 0
292 Sun Oct 19 21:18:03 EDT 2014 forever 10 Open:Active - - - - 0 0 0 0
292 Sun Oct 19 21:18:03 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
293 Mon Oct 20 00:20:40 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
293 Mon Oct 20 00:20:40 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
293 Mon Oct 20 00:20:41 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
293 Mon Oct 20 00:20:41 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
293 Mon Oct 20 00:20:41 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
293 Mon Oct 20 00:20:42 EDT 2014 priority 50 Open:Active - 10 - 1 24 10 14 0
293 Mon Oct 20 00:20:42 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
293 Mon Oct 20 00:20:42 EDT 2014 genepattern 40 Open:Active - - - - 18 9 9 0
293 Mon Oct 20 00:20:42 EDT 2014 gsa 35 Open:Active - - - - 428 1 369 58
293 Mon Oct 20 00:20:43 EDT 2014 neurolab 35 Open:Active - - - - 100 20 80 0
293 Mon Oct 20 00:20:44 EDT 2014 regevlab 35 Open:Active - 80 - - 109 1 108 0
293 Mon Oct 20 00:20:44 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
293 Mon Oct 20 00:20:44 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
293 Mon Oct 20 00:20:45 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
293 Mon Oct 20 00:20:45 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
293 Mon Oct 20 00:20:45 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
293 Mon Oct 20 00:20:45 EDT 2014 hour 30 Open:Active - 500 - - 3041 2586 446 9
293 Mon Oct 20 00:20:46 EDT 2014 week 30 Open:Active - 300 - - 49236 48335 899 2
293 Mon Oct 20 00:20:46 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
293 Mon Oct 20 00:20:46 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
293 Mon Oct 20 00:20:46 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
293 Mon Oct 20 00:20:46 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
293 Mon Oct 20 00:20:46 EDT 2014 compbio-week 25 Open:Active - 1040 - - 241 0 241 0
293 Mon Oct 20 00:20:46 EDT 2014 bweek 20 Open:Active - 40 - - 194 194 0 0
293 Mon Oct 20 00:20:46 EDT 2014 preview 15 Open:Active - - - 10 0 0 0 0
293 Mon Oct 20 00:20:46 EDT 2014 interactive 10 Open:Active - 3 - - 86 2 84 0
293 Mon Oct 20 00:20:46 EDT 2014 forever 10 Open:Active - - - - 0 0 0 0
293 Mon Oct 20 00:20:46 EDT 2014 sas 10 Open:Active - 6 - - 0 0 0 0
293 Mon Oct 20 00:41:51 EDT 2014 QUEUE_NAME PRIO STATUS MAX JL/U JL/P JL/H NJOBS PEND RUN SUSP
293 Mon Oct 20 00:41:51 EDT 2014 admin 100 Open:Active - - - 1 0 0 0 0
293 Mon Oct 20 00:41:51 EDT 2014 overtime 50 Closed:Active - 0 - - 0 0 0 0
293 Mon Oct 20 00:41:52 EDT 2014 care 50 Open:Active - - - - 0 0 0 0
293 Mon Oct 20 00:41:53 EDT 2014 igsa 50 Open:Active - 3 - 3 0 0 0 0
293 Mon Oct 20 00:41:53 EDT 2014 priority 50 Open:Active - 10 - 1 24 10 14 0
293 Mon Oct 20 00:41:53 EDT 2014 gpu 50 Open:Active - - - - 0 0 0 0
293 Mon Oct 20 00:41:53 EDT 2014 genepattern 40 Open:Active - - - - 18 9 9 0
293 Mon Oct 20 00:41:54 EDT 2014 gsa 35 Open:Active - - - - 413 1 354 58
293 Mon Oct 20 00:41:54 EDT 2014 neurolab 35 Open:Active - - - - 100 20 80 0
293 Mon Oct 20 00:41:54 EDT 2014 regevlab 35 Open:Active - 80 - - 115 1 114 0
293 Mon Oct 20 00:41:55 EDT 2014 birdseed 35 Open:Active - - - 10 0 0 0 0
293 Mon Oct 20 00:41:55 EDT 2014 rnai 35 Open:Active - - - 10 0 0 0 0
293 Mon Oct 20 00:41:55 EDT 2014 iweek 31 Open:Active - 5 - 10 0 0 0 0
293 Mon Oct 20 00:41:55 EDT 2014 short 31 Open:Active - 50 - 1 0 0 0 0
293 Mon Oct 20 00:41:55 EDT 2014 webannotblast 31 Open:Active - - 1 - 0 0 0 0
293 Mon Oct 20 00:41:55 EDT 2014 hour 30 Open:Active - 500 - - 2807 2351 447 9
293 Mon Oct 20 00:41:56 EDT 2014 week 30 Open:Active - 300 - - 48795 47892 901 2
293 Mon Oct 20 00:41:56 EDT 2014 broad 30 Open:Inact - 572 - 10 0 0 0 0
293 Mon Oct 20 00:41:57 EDT 2014 flower 30 Open:Active - 10 - - 1 0 1 0
293 Mon Oct 20 00:41:57 EDT 2014 forest 30 Open:Active - 100 - - 16 0 16 0
293 Mon Oct 20 00:41:57 EDT 2014 bhour 25 Open:Active - 200 - - 127 124 0 3
293 Mon Oct 20 00:41:57 EDT 2014 compbio-week 25 Open:Active - 1040 - - 241 0 241 0
293 Mon Oct 20 00:41:57 EDT 2014 bweek 20 Open:Active - 40 - - 194 194 0 0
